"id","title","component","owner","priority","status","reason","lab","org_unit","program","customer_contact","updated_by","submitted_date","closed_date","acknowledged_date","eta","eta_request","category","cell_id"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010156158"",""15010156158"")","[System Debug][APPV2B][DG2-128] Cell 5 trigger QCS,APPV02/PG12 MPE Lab/5","lab.PPV.System Debug","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2 128","xong","sbin129x","=TEXT(""2021-10-26 16:14:16.617"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 18:45:55.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 18:45:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015052180"",""16015052180"")","[REMOTE SUPPORT][WW44.2][ADL][APPV#03]  -> Need support to collect and place units in APPV03 and 03B from MIR# 1406359 /PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","nkasimx","=TEXT(""2021-10-26 16:02:28.560"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-09 07:38:34.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 17:49:22.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-09 16:02:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015050077"",""16015050077"")","[REMOTE SUPPORT][WW44.2][ADL][APPV#03B]  -> Always EFI boot fail in cell7 and cell8 @ APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbabdazx","2-high","rejected","filed_by_mistake","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","sbin129x","=TEXT(""2021-10-26 13:41:42.587"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 16:04:28.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-08 13:41:43.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015049495"",""16015049495"")","[WW44.2][System Debug][PPV]JSL+] Cell12 @ APPV1B  Failing with Bin 88030003 (EFISTAGE_TRANSITION_EFI),APPV01/PG12 MPE Lab/12","lab.PPV.System Debug","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","arjunrx","sbint10x","=TEXT(""2021-10-26 12:51:17.607"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-28 14:24:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 13:52:58.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-28 12:51:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015048762"",""16015048762"")","[WW44.2][REMOTE SUPPORT] [JSL+]Support to place  the units of MIR # 1402731,APPV01/PG12 MPE Lab/4,9,APPV01/PG12 MPE Lab/4,9,10","lab.PPV.Remote Support","mbabdazx","2-high","complete",,"PG12 MPE Lab","MPE Labs","JSL","arjunrx","nbinkh1x","=TEXT(""2021-10-26 12:12:04.840"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-28 16:50:22.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-27 08:14:27.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-09 12:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010153715"",""15010153715"")","[WW44.2][SYSTEM DEBUG][MPE][ICX LCC][PPV]Cell 4 Solid 87860170 BOOTSCRIPT_FAILED_EFI_DRAGON,APPV10/PG12 MPE Lab/4","lab.PPV.System Debug","mbabdazx","3-medium","complete","released","PG12 MPE Lab","MPE Labs","ICX D LCC",,"mbinm71x","=TEXT(""2021-10-26 11:53:51.633"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-18 18:20:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 12:13:35.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-29 11:05:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010153296"",""15010153296"")","[WW44.2][CONVERSION][ICX D HCC] Cell 1,2,3,4,5,6 conversion and TP checkout","lab.PPV.Conversion","mbin324x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ICX D HCC","eddyfaza","mbabdazx","=TEXT(""2021-10-26 11:08:43.123"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-27 11:05:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 20:33:41.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-27 20:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015047881"",""16015047881"")","[WW44.2][SYSTEM DEBUG][GLK][APPV0001C] Cell6: GPO and GPI air values are not setting,APPV01/PG12 MPE Lab/5,6","lab.PPV.System Debug","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","rgirijax","mbabdazx","=TEXT(""2021-10-26 10:18:22.793"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 15:59:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 10:22:03.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-28 10:21:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015045517"",""16015045517"")","[REMOTE SUPPORT][WW44.1][ADL][APPV#03]  -> Need support to swap parts in cell4 and cell6 in APPV03 ,PG12 MPE Lab/1,2","lab.PPV.Remote Support",,"2-high","rejected","filed_by_mistake","PG12 MPE Lab","MPE Labs","ADL","tanmayax","sbin129x","=TEXT(""2021-10-25 20:41:58.960"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 06:15:45.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-08 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015045218"",""16015045218"")","[REMOTE SUPPORT][WW44.1][ADL][APPV#03]  -> Need support to swap parts in between cell4 and cell6  in APPV03 ,PG12 MPE Lab/1,2","lab.PPV.Remote Support",,"2-high","rejected","filed_by_mistake","PG12 MPE Lab","MPE Labs","ADL","tanmayax","sbin129x","=TEXT(""2021-10-25 20:13:03.247"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 23:22:20.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-08 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015045217"",""16015045217"")","[REMOTE SUPPORT][WW44.1][ADL][APPV#03B]  -> Need support to swap parts in between cell4 and cell6  in APPV03 ,PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbin324x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL","tanmayax","nkasimx","=TEXT(""2021-10-25 20:13:02.450"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 07:42:13.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 01:11:47.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-09 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015043560"",""16015043560"")","[REMOTE SUPPORT][WW44.1][ADL][APPV#03]  -> Need to clone FCC image in Cell12 @ APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support","izzatf1x","2-high","complete",,"PG12 MPE Lab","MPE Labs","ADL S601","anishnax","anishnax","=TEXT(""2021-10-25 18:23:33.143"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 20:26:50.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 18:27:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 18:28:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010150619"",""15010150619"")","[WW44.1][REMOTE SUPPORT][ATS][SEC] Clear SEC 01 AND SEC 02 and  move platform from APPV to SEC,APPV12/PG12 MPE Lab/1,2,5,APPV12/PG12 MPE Lab/1,2,5,6","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ATS (Arctic Sound)","nurzulfa","eddyfaza","=TEXT(""2021-10-25 18:23:21.570"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-29 16:52:24.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 18:26:07.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-27 18:25:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015042642"",""16015042642"")","[REMOTE SUPPORT][WW44.1][ADL][APPV#03]  -> Cell 3 is in offline @ APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","nbinkh1x","=TEXT(""2021-10-25 17:29:01.580"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 18:16:28.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 17:41:13.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 17:35:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015042502"",""16015042502"")","[WW44.1][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to collect MIR # 1404391 and place units in APPV0001C/PG12","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","rgirijax","nkasimx","=TEXT(""2021-10-25 17:13:41.877"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 08:07:51.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 17:37:33.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 17:13:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015042488"",""16015042488"")","[WW44.1][REMOTE SUPPORT][GLK][APPV0001C] Need OPS support to collect and place the units from MIR # 1404389 in APPV0001C/PG12","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","rgirijax","nkasimx","=TEXT(""2021-10-25 17:12:26.600"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 08:07:21.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 17:39:10.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 17:20:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015041847"",""16015041847"")","[WW44.1][System Debug][PPV]JSL+] Please change another Cell with cell 3 as its showing many failures and is not consistent. Don't change only MB  instead change the complete Pan,APPV01/PG12 MPE Lab/3","lab.PPV.System Debug","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","prabhudu","binm186x","=TEXT(""2021-10-25 16:03:37.693"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-02 05:37:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 16:31:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 16:32:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015041560"",""16015041560"")","[REMOTE SUPPORT][WW44.1][ADL][APPV#03B]  -> EFI boot fail in cell7 and cell8 @ APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support",,"2-high","rejected","cannot_reproduce","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","sbin129x","=TEXT(""2021-10-25 15:45:34.400"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 16:31:53.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-11-08 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/15010148868"",""15010148868"")","[WW43.5][REMOTE SUPPORT][APPV06] Help to Run Looping,APPV06/PG12 MPE Lab/4","lab.PPV.Remote Support","izzatf1x","3-medium","complete","released","PG12 MPE Lab","MPE.NCSG","DNV",,"binm186x","=TEXT(""2021-10-25 14:35:28.867"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-28 04:52:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 14:45:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 14:46:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015037969"",""16015037969"")","[WW44.1][REMOTE SUPPORT] [JSL+]Support to place  the units of MIR # 1400611,APPV01/PG12 MPE Lab/12,4,APPV01/PG12 MPE Lab/12,4,9","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","arjunrx","mbin324x","=TEXT(""2021-10-25 13:22:55.350"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 04:08:53.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 13:51:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-08 13:22:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010145888"",""15010145888"")","[System Debug][APPV2b][DG2-128] Cell 5 and Cell 6 take down for PM,APPV02/PG12 MPE Lab/5,6","lab.PPV.System Debug","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2 128",,"mbabdazx","=TEXT(""2021-10-25 09:08:41.620"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 15:57:05.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 11:18:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-28 09:08:42.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010142982"",""15010142982"")","[REMOTE SUPPORT][appv2b] please help to collect MIR loan from IC and place unit in cell 5/cell6,APPV02/PG12 MPE Lab/5,APPV02/PG12 MPE Lab/5,6","lab.PPV.Remote Support","mbin324x","2-high","complete","released","PG12 MPE Lab","MPE.PGM.PPV","DG2 128","lchiong0","nkasimx","=TEXT(""2021-10-24 20:48:44.263"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-07 07:56:45.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-24 23:19:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-07 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010142727"",""15010142727"")","[WW44.0D][SYSTEM DEBUG][APPV02]ADL PCH-S CELL 11 74060037_WINDOWS_FAILED_ADPS_DISK_CLEANUP1,APPV02/PG12 MPE Lab/11","lab.PPV.System Debug","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL PCH S",,"izzatf1x","=TEXT(""2021-10-24 12:42:49.830"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 10:45:27.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-24 12:44:09.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-26 12:45:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015032957"",""16015032957"")","[REMOTE SUPPORT][WW43.6][ADL][APPV#03]  -> Need support to collect and place units in APPV03 and 03B from MIR# 1401229 /PG12 MPE Lab/1,2","lab.PPV.Remote Support","nuriliyx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL S601","anishnax","nkasimx","=TEXT(""2021-10-23 14:48:21.723"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-07 08:00:45.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-23 15:50:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-06 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015028973"",""16015028973"")","[WW43.4][REMOTE SUPPORT] [JSL+]Please collect MIR # 1400220  from IC team & place the units,APPV01/PG12 MPE Lab/3","lab.PPV.Remote Support","awatifbx","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","arjunrx","nkasimx","=TEXT(""2021-10-22 22:14:18.430"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-02 17:40:15.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 22:34:58.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 22:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015028959"",""16015028959"")","[WW43.4][REMOTE SUPPORT] [JSL+]Please collect MIR # 1400223  from IC team & place the units,APPV01/PG12 MPE Lab/3","lab.PPV.Remote Support","izzatf1x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","arjunrx","nkasimx","=TEXT(""2021-10-22 22:08:28.450"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-02 17:41:34.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 22:29:42.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 22:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010141663"",""15010141663"")","[WW43.5][SYSTEM DEBUG][MPE][TGL][PPV]Cell 3 Down,APPV10/PG12 MPE Lab/3","lab.PPV.System Debug","fathiyax","3-medium","complete",,"PG12 MPE Lab","MPE Labs","TGL-U/Y","fathiyax","sbin129x","=TEXT(""2021-10-22 20:24:45.380"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-23 18:29:58.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 20:25:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 20:24:45.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010141380"",""15010141380"")","[WW43.5D][SYSTEM DEBUG][APPV05]BDX NS CELL 6 9124_TCU_ACTUATE_ERROR,APPV05/PG12 MPE Lab/6","lab.PPV.System Debug","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","BDX",,"nkasimx","=TEXT(""2021-10-22 18:18:13.690"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-02 17:14:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 18:18:26.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-24 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010141371"",""15010141371"")","[WW43.5D][SYSTEM DEBUG]APPV05 [BDX DE] CELL 5  fBin = 8113 (FAIL_POST1_0XB7),,APPV05/PG12 MPE Lab/5","lab.PPV.System Debug","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","BDX-DE","bint180x","xong","=TEXT(""2021-10-22 18:15:54.900"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-12-01 17:00:03.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 18:16:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-24 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/22014022638"",""22014022638"")","[WW43.5][REMOTE SUPPORT][APPV06] Help to Place Unit onto Cell,APPV06/PG12 MPE Lab/3","lab.PPV.Remote Support","binm186x","3-medium","complete",,"PG12 MPE Lab","MPE.NCSG","DNV",,"nbinkh1x","=TEXT(""2021-10-22 16:02:54.380"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 12:37:24.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 16:13:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 16:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010140273"",""15010140273"")","[WW43.5][REMOTE SUPPORT][ICXD HCC] Help to perform CRES on socket and change pogo pin","lab.PPV.Remote Support","binm186x","4-low","complete",,"PG12 MPE Lab","MPE Labs","ICX D HCC","eddyfaza","bint180x","=TEXT(""2021-10-22 15:52:37.640"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-23 17:41:33.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 16:10:11.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 16:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015024204"",""16015024204"")","[REMOTE SUPPORT][WW44][ADL][APPV#03B]  ->Please do SPIQ for cell1 &cell2 in PG12TPPV0003B","lab.PPV.Remote Support","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","ADL","tanmayax","bint180x","=TEXT(""2021-10-22 14:38:45.693"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 16:53:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 14:54:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16015023900"",""16015023900"")","[WW43.5][REMOTE SUPPORT] [JSL+]Please collect MIR# 1398415   from IC team & place the units,APPV01/PG12 MPE Lab/12","lab.PPV.Remote Support","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","arjunrx","mbabdazx","=TEXT(""2021-10-22 14:14:57.883"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 12:55:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 14:38:11.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015023850"",""16015023850"")","[WW43.5][Remote Support][PPV]JSL+] Please support in providing the cell 12 MB to soldering team for rework,APPV01/PG12 MPE Lab/12","lab.PPV.Remote Support","nuriliyx","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","prabhudu","mbabdazx","=TEXT(""2021-10-22 14:10:51.457"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-25 11:28:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 14:40:42.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/15010137747"",""15010137747"")","[System Debug][APPV5b][DG2-512] cell 12 trigger QCS,APPV05/PG12 MPE Lab/12","lab.PPV.System Debug","nuriliyx","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2 512",,"sbin129x","=TEXT(""2021-10-22 10:22:18.173"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 19:02:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 10:53:28.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-24 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015021298"",""16015021298"")","[WW43.4][REMOTE SUPPORT] [JSL+] Connect Chimera card & chimera cables(P2 to fast CC & USB cable from chimera to STDIO port) for Cell  4,9,10 & 11 APSE1b,STHI001/PG12 MPE Lab/3,APPV01/PG12 MPE Lab/4,10,APPV01/PG12 MPE Lab/4,9,10,11","lab.PPV.Remote Support","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","prabhudu","sbin129x","=TEXT(""2021-10-22 02:33:37.257"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 04:01:26.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 02:40:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-04 02:33:37.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015020825"",""16015020825"")","[WW43.4][REMOTE SUPPORT][JSL+]Please check and clean the socket of  Cell 3 in APSE1b and reseat the Unit.,,APPV01/PG12 MPE Lab/3","lab.PPV.Remote Support","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","arjunrx","mbin289x","=TEXT(""2021-10-21 23:56:26.263"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 03:04:41.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 00:05:50.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-11-05 23:57:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16015020808"",""16015020808"")","[WW43.4][SYSTEM DEBUG][GLK][APPV0001C] Cell6: unable to actuate cell, Error :0 volts is too low. It must be at least 0.85 volts: For DIE force, votage expected: 1, Actual: 0, acceptable range based on specified tolerance values: 0.85 -> 1.15","lab.PPV.System Debug","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","rgirijax","sbin129x","=TEXT(""2021-10-21 23:49:06.250"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 17:32:19.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-22 00:31:03.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-10-24 11:49:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
